REGISTRATION_NUMBER,STUDENT_NAME,STUDENT_GENDER,STUDENT_DEPARTMENT,STUDENT_CGPA,STUDENT_EMAILID,STUDENT_CONTACT_NUMBER
328,Tracie Lane,Male,EEE,7.97,TracieLane@hotmail.com,9986829820
329,Margaret Clark,Female,Mechanical,8.34,MargaretClark@hotmail.com,9986775697
330,Anne Sutton,Male,EIE,9.29,AnneSutton@hotmail.com,9986043158
331,Carla Krause,Female,Civil,9.17,CarlaKrause@yahoo.co.in,9986880523
332,John Gagnon,Female,EEE,7.49,JohnGagnon@yahoo.co.in,9986975790
333,Christal Yannone,Female,EEE,6.29,ChristalYannone@yahoo.co.in,9986011928
334,Josephine Russo,Female,EIE,8.18,JosephineRusso@hotmail.com,9986298086
335,Mary Revell,Male,EIE,5.7,MaryRevell@gmail.com,9986536887
336,Constance Dunning,Female,ECE,8.86,ConstanceDunning@gmail.com,9986859727
337,Annie Tucker,Female,Civil,5.99,AnnieTucker@hotmail.com,9986514558
338,Susan Thiel,Female,Mechanical,9.94,SusanThiel@yahoo.co.in,9986707651
339,Christine Miller,Female,CSE,8.2,ChristineMiller@gmail.com,9986482567
340,Francis Ott,Male,EIE,8.01,FrancisOtt@rediffmail.com,9986999208
341,James Worsham,Female,Civil,9.74,JamesWorsham@rediffmail.com,9986508327
342,Raymond Knight,Female,EIE,7.17,RaymondKnight@gmail.com,9986695487
343,Randolph Azbill,Male,ECE,9.01,RandolphAzbill@gmail.com,9986395397
344,Zachary White,Male,EEE,9.22,ZacharyWhite@rediffmail.com,9986897990
345,Jane Roby,Female,Mechanical,9.29,JaneRoby@hotmail.com,9986002899
346,Jason Watson,Female,ECE,7.19,JasonWatson@yahoo.co.in,9986845860
347,Gladys Lush,Female,CSE,5.25,GladysLush@hotmail.com,9986491717
348,Adeline Mcnamara,Male,ECE,9.14,AdelineMcnamara@yahoo.co.in,9986229684
349,Lamont Brush,Male,ECE,8.11,LamontBrush@gmail.com,9986484494
350,Vanessa Robinson,Female,Mechanical,7.41,VanessaRobinson@hotmail.com,9986125762
351,John Cardenas,Female,ECE,9.84,JohnCardenas@rediffmail.com,9986679199
352,John Bliss,Female,EEE,7.22,JohnBliss@hotmail.com,9986374651
353,George Jacobs,Female,ECE,9.93,GeorgeJacobs@yahoo.co.in,9986973616
354,Veronica Rhodes,Female,EEE,7.45,VeronicaRhodes@rediffmail.com,9986159415
355,Steve Fraga,Female,EIE,6.63,SteveFraga@rediffmail.com,9986167764
356,Jeff Records,Female,EIE,7.38,JeffRecords@rediffmail.com,9986440505
357,Jesusa Christensen,Female,EEE,8.83,JesusaChristensen@hotmail.com,9986065780
358,Bobbie Jensen,Male,ECE,7.55,BobbieJensen@rediffmail.com,9986045889
359,Lynette Beck,Male,EEE,5.34,LynetteBeck@gmail.com,9986708085
360,Meredith Williams,Male,CSE,8.77,MeredithWilliams@gmail.com,9986086618
361,John Davis,Female,Mechanical,7.86,JohnDavis@gmail.com,9986531087
362,Dora Scarpello,Female,EIE,7.04,DoraScarpello@gmail.com,9986905387
363,John Wilcox,Male,Mechanical,8.93,JohnWilcox@gmail.com,9986693888
364,Steven Davis,Male,CSE,9.12,StevenDavis@rediffmail.com,9986986034
365,Roger Hesselschward,Male,Mechanical,6.52,RogerHesselschward@gmail.com,9986443641
366,Amy Robinson,Male,Mechanical,6.29,AmyRobinson@yahoo.co.in,9986512954
367,Gladys Bell,Male,EIE,8.81,GladysBell@gmail.com,9986193870
368,Dominick Zachery,Female,EIE,8.08,DominickZachery@yahoo.co.in,9986568567
369,Irwin Lirette,Male,ECE,8.68,IrwinLirette@rediffmail.com,9986627084
370,Willard Caneles,Female,ECE,7.64,WillardCaneles@gmail.com,9986697394
371,Gary Paynes,Male,CSE,9.3,GaryPaynes@hotmail.com,9986272307
372,Paul Blume,Male,EEE,8.1,PaulBlume@yahoo.co.in,9986949064
373,Jamaal Gatton,Male,Civil,6.51,JamaalGatton@rediffmail.com,9986888153
374,Basil Picot,Female,Mechanical,9.36,BasilPicot@gmail.com,9986159783
375,Linda Bock,Male,EIE,9.63,LindaBock@gmail.com,9986929179
376,John Hernandez,Male,ECE,6.57,JohnHernandez@rediffmail.com,9986423099
377,Charles Mejias,Female,ECE,8.84,CharlesMejias@hotmail.com,9986750855
378,Albert Taylor,Female,Mechanical,6.0,AlbertTaylor@hotmail.com,9986343806
379,Gerald Clark,Male,CSE,7.24,GeraldClark@hotmail.com,9986383882
380,Larry Oliver,Female,ECE,6.51,LarryOliver@hotmail.com,9986954773
381,Wilma Caswell,Female,EIE,8.7,WilmaCaswell@hotmail.com,9986747263
382,Mary Williamson,Male,Mechanical,6.57,MaryWilliamson@yahoo.co.in,9986772874
383,Kelsie Rodriguez,Male,EIE,9.6,KelsieRodriguez@gmail.com,9986869713
384,David Brownell,Female,Mechanical,5.02,DavidBrownell@yahoo.co.in,9986852432
385,William Costa,Male,Mechanical,7.93,WilliamCosta@rediffmail.com,9986549104
386,Crystal Flores,Male,Mechanical,8.29,CrystalFlores@gmail.com,9986002488
387,Margaret Johnson,Male,EIE,7.59,MargaretJohnson@yahoo.co.in,9986693363
388,Jackie Ryan,Female,ECE,5.61,JackieRyan@yahoo.co.in,9986138509
389,Taylor Williams,Female,ECE,6.97,TaylorWilliams@yahoo.co.in,9986354376
390,Mario Sjogren,Female,CSE,5.75,MarioSjogren@gmail.com,9986867105
391,Gary Weir,Female,EIE,6.15,GaryWeir@hotmail.com,9986590835
392,Pok Lindquist,Female,CSE,6.17,PokLindquist@yahoo.co.in,9986905356
393,Louis Miller,Male,EIE,7.43,LouisMiller@hotmail.com,9986259001
394,Shawn Bennett,Male,CSE,7.05,ShawnBennett@hotmail.com,9986938693
395,James Smith,Female,Mechanical,8.11,JamesSmith@rediffmail.com,9986103425
396,Lawrence Bowden,Female,CSE,6.86,LawrenceBowden@hotmail.com,9986732769
397,Alice Morrow,Female,EIE,8.79,AliceMorrow@hotmail.com,9986623015
398,Raymond Burgess,Male,Mechanical,9.71,RaymondBurgess@rediffmail.com,9986275554
399,Enid Akers,Female,EIE,6.33,EnidAkers@gmail.com,9986928586
400,Charles Roorda,Male,CSE,8.69,CharlesRoorda@gmail.com,9986843637
401,Jacob Hernandez,Male,EIE,7.4,JacobHernandez@hotmail.com,9986568815
402,Thomas Bradshaw,Female,EIE,7.36,ThomasBradshaw@gmail.com,9986122533
403,Patrick Jaramillo,Male,EIE,9.26,PatrickJaramillo@hotmail.com,9986396808
404,Frank Devenport,Male,ECE,8.25,FrankDevenport@gmail.com,9986347340
405,William Rule,Female,ECE,6.5,WilliamRule@rediffmail.com,9986879788
406,Anthony Kilgore,Female,EIE,9.23,AnthonyKilgore@rediffmail.com,9986912054
407,Glenn Bennett,Female,Mechanical,6.74,GlennBennett@yahoo.co.in,9986797928
408,Aida Yeend,Female,CSE,5.14,AidaYeend@rediffmail.com,9986363000
409,Phyllis Escobar,Female,Civil,9.41,PhyllisEscobar@gmail.com,9986969219
410,Julio Clure,Female,EIE,8.57,JulioClure@hotmail.com,9986834880
411,Daryl Jones,Female,Mechanical,6.78,DarylJones@rediffmail.com,9986538330
412,Daniel Howell,Male,Civil,5.55,DanielHowell@gmail.com,9986687519
413,Carolyn Mccoy,Male,EEE,5.4,CarolynMccoy@gmail.com,9986084540
414,Brian Dailey,Male,EEE,5.78,BrianDailey@rediffmail.com,9986880338
415,Mikel Luhman,Male,CSE,7.72,MikelLuhman@rediffmail.com,9986496197
416,Corey Cooper,Female,ECE,8.27,CoreyCooper@yahoo.co.in,9986208628
417,Ronald Kenney,Male,EEE,8.47,RonaldKenney@rediffmail.com,9986428001
418,Randall West,Female,Mechanical,6.73,RandallWest@gmail.com,9986105775
419,Tegan Wang,Female,ECE,7.19,TeganWang@hotmail.com,9986725985
420,Philip Mosley,Female,CSE,8.33,PhilipMosley@hotmail.com,9986841359
421,Megan Spivey,Male,ECE,6.23,MeganSpivey@gmail.com,9986447929
422,Margie Hamblin,Male,Mechanical,7.08,MargieHamblin@gmail.com,9986852156
423,Lawrence Woods,Male,CSE,6.32,LawrenceWoods@yahoo.co.in,9986534449
424,Mildred Steele,Female,EEE,7.23,MildredSteele@yahoo.co.in,9986853641
425,Edward Momeni,Male,EIE,9.4,EdwardMomeni@yahoo.co.in,9986938787
426,Lisa Plumley,Female,Civil,7.68,LisaPlumley@yahoo.co.in,9986529160
427,Joseph Hennen,Male,ECE,8.97,JosephHennen@hotmail.com,9986481475
428,Jose Peavy,Male,Civil,7.77,JosePeavy@hotmail.com,9986750442
429,Jerry Brooks,Female,Civil,5.82,JerryBrooks@rediffmail.com,9986573140
430,Donald Ruiz,Male,EIE,7.22,DonaldRuiz@hotmail.com,9986386169
431,Christopher Mendes,Female,Mechanical,5.38,ChristopherMendes@gmail.com,9986719542
432,Martha Bunton,Female,ECE,5.21,MarthaBunton@gmail.com,9986020488
433,James Osullivan,Male,EEE,9.24,JamesOsullivan@rediffmail.com,9986992856
434,Joshua Metters,Male,Civil,9.41,JoshuaMetters@rediffmail.com,9986955865
435,Nicole Shaw,Male,Civil,8.27,NicoleShaw@rediffmail.com,9986669260
436,Tyrone Wick,Female,EIE,7.34,TyroneWick@gmail.com,9986429533
437,Harold Jackson,Female,ECE,5.52,HaroldJackson@yahoo.co.in,9986131996
438,Donna Cox,Male,ECE,7.36,DonnaCox@rediffmail.com,9986965617
439,Oralia Estabillo,Female,EEE,7.97,OraliaEstabillo@rediffmail.com,9986036534
440,Marlon Moore,Female,CSE,7.91,MarlonMoore@yahoo.co.in,9986386496
441,Scott Kopf,Female,CSE,8.83,ScottKopf@gmail.com,9986873763
442,Ian Delgado,Female,EEE,9.75,IanDelgado@yahoo.co.in,9986852096
443,Edgardo Stiffler,Male,Mechanical,8.5,EdgardoStiffler@hotmail.com,9986580835
444,Brian Payne,Female,Mechanical,9.4,BrianPayne@gmail.com,9986001035
445,Danny Crespo,Female,Mechanical,9.21,DannyCrespo@yahoo.co.in,9986296390
446,Adriana Ricketts,Male,EIE,5.86,AdrianaRicketts@gmail.com,9986838673
447,Ellen Gossett,Male,Civil,5.92,EllenGossett@gmail.com,9986443488
448,Charlotte Watson,Female,Civil,6.2,CharlotteWatson@gmail.com,9986818118
449,Ruth Mallon,Male,Mechanical,8.56,RuthMallon@hotmail.com,9986042833
450,Rudolf Reeves,Female,Civil,6.55,RudolfReeves@hotmail.com,9986725633
451,Abdul Dardon,Female,CSE,9.74,AbdulDardon@rediffmail.com,9986104480
452,Frances Scott,Male,EIE,8.46,FrancesScott@yahoo.co.in,9986999377
453,Robert Yengo,Male,Civil,5.37,RobertYengo@gmail.com,9986757390
454,Elizabeth Moreta,Female,ECE,7.42,ElizabethMoreta@rediffmail.com,9986343211
455,Ollie Combs,Female,ECE,8.27,OllieCombs@yahoo.co.in,9986685106
456,Brenda Norman,Male,Civil,6.64,BrendaNorman@rediffmail.com,9986702496
457,Ashley King,Male,CSE,8.65,AshleyKing@yahoo.co.in,9986326264
458,Tyler Ervin,Male,Civil,6.41,TylerErvin@hotmail.com,9986253623
459,Larry Montalvo,Female,EIE,9.53,LarryMontalvo@yahoo.co.in,9986470834
460,Kali Rosseau,Female,CSE,6.95,KaliRosseau@gmail.com,9986730420
461,Lavonne Vivier,Female,EIE,8.97,LavonneVivier@hotmail.com,9986308852
462,Kathleen Rapp,Female,Civil,6.45,KathleenRapp@yahoo.co.in,9986685217
463,David Hollander,Male,Mechanical,7.01,DavidHollander@gmail.com,9986727668
464,Christine Hyland,Female,CSE,5.94,ChristineHyland@rediffmail.com,9986249858
465,Kip Gish,Female,CSE,6.79,KipGish@yahoo.co.in,9986617147
466,Herman Zamora,Male,CSE,7.99,HermanZamora@gmail.com,9986495596
467,Albert Ferg,Male,Mechanical,5.85,AlbertFerg@yahoo.co.in,9986413333
468,Lisa Conley,Female,Mechanical,6.39,LisaConley@rediffmail.com,9986487789
469,Joan Desalvo,Female,Mechanical,6.24,JoanDesalvo@yahoo.co.in,9986070377
470,Thomas Brown,Female,CSE,6.2,ThomasBrown@yahoo.co.in,9986445967
471,Essie Miller,Male,EIE,9.52,EssieMiller@gmail.com,9986396095
472,Mary Headley,Male,CSE,7.19,MaryHeadley@gmail.com,9986635141
473,Theresa Martinez,Female,EIE,6.39,TheresaMartinez@yahoo.co.in,9986527084
474,Fred Dixon,Female,ECE,9.41,FredDixon@hotmail.com,9986263137
475,Harry Beckham,Female,CSE,8.58,HarryBeckham@rediffmail.com,9986935652
476,Buford Rivera,Male,Mechanical,8.2,BufordRivera@yahoo.co.in,9986158588
477,Kory Christman,Female,Civil,8.67,KoryChristman@gmail.com,9986759605
478,Mei Garrett,Female,Mechanical,9.02,MeiGarrett@yahoo.co.in,9986877006
479,Joan Ross,Female,EIE,6.3,JoanRoss@yahoo.co.in,9986989596
480,Lee Blaisdell,Female,EEE,8.05,LeeBlaisdell@gmail.com,9986530644
481,Mattie Kunzel,Male,Mechanical,7.75,MattieKunzel@hotmail.com,9986035621
482,Patricia Otten,Male,Civil,6.96,PatriciaOtten@yahoo.co.in,9986961548
483,Malcolm Rice,Male,Civil,5.77,MalcolmRice@gmail.com,9986901327
484,Mildred Mccain,Male,Mechanical,9.32,MildredMccain@hotmail.com,9986014718
485,Jack Washington,Female,ECE,8.47,JackWashington@rediffmail.com,9986332500
486,Dawn Black,Male,EEE,6.92,DawnBlack@gmail.com,9986846897
487,Carmen Cooper,Male,EEE,6.0,CarmenCooper@hotmail.com,9986498212
488,Barbara Rogers,Female,Mechanical,6.27,BarbaraRogers@yahoo.co.in,9986855756
489,Willie Buchanan,Female,CSE,7.52,WillieBuchanan@hotmail.com,9986569104
490,Librada Donovan,Female,EIE,7.2,LibradaDonovan@rediffmail.com,9986950855
491,James Chehebar,Male,Civil,5.24,JamesChehebar@hotmail.com,9986274423
492,Obdulia Brooks,Female,EIE,5.44,ObduliaBrooks@rediffmail.com,9986600223
493,Margaret Brester,Male,CSE,7.03,MargaretBrester@hotmail.com,9986848061
494,Karen Bitting,Male,Mechanical,9.74,KarenBitting@rediffmail.com,9986859628
495,Richard Helfritz,Male,EIE,5.48,RichardHelfritz@gmail.com,9986508318
496,Sofia Parr,Female,EEE,5.2,SofiaParr@gmail.com,9986271382
497,Daniel Clark,Male,Civil,9.44,DanielClark@gmail.com,9986409981
498,Melissa Gibson,Female,ECE,5.01,MelissaGibson@gmail.com,9986305252
499,Carrie Sotto,Female,EEE,8.68,CarrieSotto@rediffmail.com,9986852196
500,Elsie Smith,Female,CSE,5.83,ElsieSmith@hotmail.com,9986519405
501,Teressa Ward,Female,Civil,6.39,TeressaWard@yahoo.co.in,9986344659
502,Jodi Kubo,Male,ECE,8.27,JodiKubo@yahoo.co.in,9986171292
503,Taylor Reeves,Male,ECE,9.96,TaylorReeves@yahoo.co.in,9986204733
504,Andre Gendreau,Male,Mechanical,9.2,AndreGendreau@rediffmail.com,9986919672
505,Timothy Ellis,Female,Mechanical,9.64,TimothyEllis@rediffmail.com,9986636530
506,Zachary Gibson,Male,EIE,5.88,ZacharyGibson@rediffmail.com,9986618319
507,Pamela Buchanan,Male,CSE,9.28,PamelaBuchanan@hotmail.com,9986029777
508,Christian Tovey,Male,CSE,5.71,ChristianTovey@rediffmail.com,9986446638
509,Harold Lusk,Male,Civil,8.87,HaroldLusk@yahoo.co.in,9986746525
510,John Bryan,Male,Mechanical,8.37,JohnBryan@yahoo.co.in,9986407615
511,Charline Ross,Male,EEE,8.75,CharlineRoss@yahoo.co.in,9986983494
512,Alan Seavey,Female,EEE,7.97,AlanSeavey@gmail.com,9986580403
513,Timothy Bucy,Male,EEE,6.68,TimothyBucy@rediffmail.com,9986144756
514,Mamie Nye,Female,EIE,7.93,MamieNye@rediffmail.com,9986752864
515,Robert Moody,Female,EEE,5.47,RobertMoody@yahoo.co.in,9986821311
516,Jeanette Upshaw,Male,Mechanical,6.89,JeanetteUpshaw@hotmail.com,9986741040
517,Lilian Dashiell,Female,ECE,8.96,LilianDashiell@hotmail.com,9986647854
518,John Freitag,Female,ECE,9.1,JohnFreitag@yahoo.co.in,9986064338
519,Raymond Lamb,Female,EEE,9.39,RaymondLamb@yahoo.co.in,9986157771
520,Grace Lombardo,Male,Mechanical,6.99,GraceLombardo@gmail.com,9986160224
521,Carlos Hall,Male,Mechanical,7.3,CarlosHall@rediffmail.com,9986136756
522,William Cantu,Female,Civil,6.91,WilliamCantu@yahoo.co.in,9986961382
523,Rita Wilham,Female,ECE,6.22,RitaWilham@yahoo.co.in,9986729997
524,Dean Cipriano,Male,Civil,7.52,DeanCipriano@rediffmail.com,9986730471
525,Mina Bradley,Male,Civil,9.37,MinaBradley@gmail.com,9986082954
526,Kevin Stump,Male,Civil,5.81,KevinStump@gmail.com,9986202778
527,Daryl Felderman,Female,CSE,7.55,DarylFelderman@hotmail.com,9986034833
528,Shelia Willmore,Female,EIE,6.97,SheliaWillmore@gmail.com,9986071551
529,Cheryl Wilson,Male,Civil,7.9,CherylWilson@hotmail.com,9986591594
530,Kerri Bulter,Female,ECE,5.66,KerriBulter@gmail.com,9986590996
531,Shannon Kalama,Female,EEE,9.85,ShannonKalama@yahoo.co.in,9986582648
532,Janis Clinton,Male,CSE,8.73,JanisClinton@rediffmail.com,9986411765
533,Maryanna Jackson,Male,ECE,9.31,MaryannaJackson@yahoo.co.in,9986419841
534,Marcos Montgomery,Female,EEE,8.21,MarcosMontgomery@rediffmail.com,9986835258
535,Martin Ward,Female,ECE,8.97,MartinWard@hotmail.com,9986435883
536,Thomas Drakes,Male,CSE,6.36,ThomasDrakes@yahoo.co.in,9986087459
537,Trina Gaines,Male,EEE,9.21,TrinaGaines@gmail.com,9986569228
538,Jessica Foster,Female,EIE,7.04,JessicaFoster@gmail.com,9986538350
539,William Groth,Female,Mechanical,9.33,WilliamGroth@yahoo.co.in,9986309586
540,Victoria Jefferson,Male,ECE,6.74,VictoriaJefferson@gmail.com,9986036183
541,Ryan Henley,Male,EIE,6.6,RyanHenley@rediffmail.com,9986978921
542,Sharell Blackwell,Male,Mechanical,9.28,SharellBlackwell@hotmail.com,9986977718
543,John Helbert,Male,Civil,5.53,JohnHelbert@rediffmail.com,9986864836
544,Ana Rose,Female,Civil,7.44,AnaRose@rediffmail.com,9986219936
545,Paul Haag,Male,EEE,8.83,PaulHaag@hotmail.com,9986083462
546,Frank Walsh,Male,Civil,7.61,FrankWalsh@gmail.com,9986372809
547,Joseph Stoffregen,Female,EIE,5.13,JosephStoffregen@hotmail.com,9986719208
548,Connie Edwards,Male,ECE,8.12,ConnieEdwards@yahoo.co.in,9986120541
549,Brenda Hood,Female,Mechanical,8.54,BrendaHood@gmail.com,9986675112
550,Linda Lamothe,Female,Civil,5.35,LindaLamothe@gmail.com,9986601077
551,Robert Campbell,Female,Civil,9.6,RobertCampbell@hotmail.com,9986483651
552,Bertha Aponte,Male,EEE,6.44,BerthaAponte@yahoo.co.in,9986036077
553,Joey Mckinley,Male,EIE,7.68,JoeyMckinley@hotmail.com,9986169066
554,Randal Garcia,Male,CSE,9.58,RandalGarcia@rediffmail.com,9986922224
555,Sara Joslin,Male,EEE,5.55,SaraJoslin@yahoo.co.in,9986982330
556,Deborah Wibbens,Female,CSE,8.05,DeborahWibbens@gmail.com,9986229524
557,Miguel Friend,Male,Civil,5.61,MiguelFriend@rediffmail.com,9986610017
558,Vincent Honore,Female,ECE,8.64,VincentHonore@yahoo.co.in,9986860943
559,Jennifer Wilson,Male,CSE,8.02,JenniferWilson@gmail.com,9986224863
560,Alvin Banta,Female,Mechanical,9.84,AlvinBanta@yahoo.co.in,9986177761
561,Gracie Wicker,Male,EEE,6.18,GracieWicker@gmail.com,9986613664
562,Santiago Quintana,Male,Mechanical,7.54,SantiagoQuintana@yahoo.co.in,9986745951
563,Eli Chavez,Female,EEE,9.4,EliChavez@gmail.com,9986288905
564,Rebecca Pennington,Female,Civil,8.75,RebeccaPennington@hotmail.com,9986775869
565,Robert Nguyen,Male,ECE,9.45,RobertNguyen@gmail.com,9986854563
566,Evelyn Fontenot,Male,EEE,6.98,EvelynFontenot@hotmail.com,9986599188
567,Henry Barlow,Male,Mechanical,5.31,HenryBarlow@rediffmail.com,9986359281
568,Harvey Wood,Female,Civil,8.33,HarveyWood@hotmail.com,9986552035
569,Thomas Rapa,Female,Civil,9.13,ThomasRapa@hotmail.com,9986500856
570,Mark Williams,Male,ECE,5.66,MarkWilliams@gmail.com,9986272492
571,John Witherspoon,Male,Mechanical,9.71,JohnWitherspoon@hotmail.com,9986851375
572,Ann Urankar,Female,ECE,6.06,AnnUrankar@gmail.com,9986954434
573,Michael Bailey,Female,Mechanical,5.5,MichaelBailey@hotmail.com,9986873843
574,Shawn Benson,Female,Civil,6.62,ShawnBenson@gmail.com,9986182534
575,Maia Hernandez,Female,Civil,6.06,MaiaHernandez@hotmail.com,9986088585
576,Theresa Rubin,Female,Mechanical,5.69,TheresaRubin@hotmail.com,9986002261
577,Benjamin Roche,Male,EEE,8.76,BenjaminRoche@gmail.com,9986895590
578,Corinne Jones,Male,CSE,8.94,CorinneJones@gmail.com,9986665430
579,Shirley Belk,Female,CSE,6.55,ShirleyBelk@rediffmail.com,9986578031
580,Kirby Knight,Male,EIE,5.25,KirbyKnight@gmail.com,9986626967
581,George Young,Female,Mechanical,7.01,GeorgeYoung@rediffmail.com,9986778256
582,Howard Suber,Female,EEE,5.14,HowardSuber@gmail.com,9986313110
583,Theresa Perez,Female,EIE,8.28,TheresaPerez@yahoo.co.in,9986916912
584,Barbara Russell,Female,EIE,8.05,BarbaraRussell@rediffmail.com,9986076527
585,Danny Magic,Female,ECE,9.12,DannyMagic@hotmail.com,9986944499
586,Margie Cummings,Male,EIE,7.34,MargieCummings@gmail.com,9986715839
587,Darren Ovitt,Female,ECE,5.54,DarrenOvitt@yahoo.co.in,9986607892
588,Estella Greene,Female,Civil,6.34,EstellaGreene@gmail.com,9986067074
589,Herbert Winn,Female,EIE,7.45,HerbertWinn@gmail.com,9986606362
590,Daniel Martin,Female,CSE,5.21,DanielMartin@rediffmail.com,9986129562
591,Marion Hales,Male,EEE,8.85,MarionHales@yahoo.co.in,9986355331
592,Rodney Loreto,Female,CSE,6.11,RodneyLoreto@rediffmail.com,9986914657
593,Mauro Mcmickell,Female,CSE,8.49,MauroMcmickell@gmail.com,9986872473
594,Richard Scianna,Male,EEE,5.07,RichardScianna@gmail.com,9986332147
595,Priscilla Brownlow,Female,Civil,9.9,PriscillaBrownlow@rediffmail.com,9986804201
596,Robert Thomes,Female,CSE,8.03,RobertThomes@hotmail.com,9986956363
597,Debra Peden,Male,Mechanical,9.5,DebraPeden@gmail.com,9986361760
598,Rosa Carr,Male,Civil,7.88,RosaCarr@gmail.com,9986536057
599,Shirley Moore,Male,Civil,9.25,ShirleyMoore@yahoo.co.in,9986231665
600,Jean Williamson,Male,Mechanical,7.17,JeanWilliamson@gmail.com,9986045203
601,Adam Lipton,Female,ECE,8.46,AdamLipton@gmail.com,9986103738
602,Nancy Doe,Male,EEE,6.9,NancyDoe@hotmail.com,9986854273
603,Tyrone Strickler,Male,EIE,9.0,TyroneStrickler@rediffmail.com,9986302711
604,Charlene Luke,Male,EIE,7.78,CharleneLuke@hotmail.com,9986292325
605,Brad Martin,Female,Mechanical,9.84,BradMartin@yahoo.co.in,9986527881
606,Jerry Bratton,Male,EEE,9.96,JerryBratton@yahoo.co.in,9986067813
607,Novella Miller,Male,EIE,9.75,NovellaMiller@yahoo.co.in,9986195951
608,Scott Rodriquez,Female,ECE,5.58,ScottRodriquez@yahoo.co.in,9986429229
609,Mary Hutchinson,Female,Civil,5.71,MaryHutchinson@gmail.com,9986862700
610,Stanford Maddox,Male,ECE,6.5,StanfordMaddox@yahoo.co.in,9986501555
611,Mario Gray,Male,Civil,7.08,MarioGray@rediffmail.com,9986718412
612,Charlie Hunsaker,Female,ECE,5.85,CharlieHunsaker@gmail.com,9986437264
613,Joseph Christensen,Male,Civil,6.42,JosephChristensen@rediffmail.com,9986957246
614,Jennifer Gardner,Female,EIE,6.13,JenniferGardner@rediffmail.com,9986329707
615,William Shanholtzer,Male,CSE,8.97,WilliamShanholtzer@rediffmail.com,9986714990
616,Albert Vellucci,Male,CSE,5.78,AlbertVellucci@yahoo.co.in,9986177283
617,Marian Richter,Female,Civil,7.82,MarianRichter@rediffmail.com,9986437245
618,Wendell Tomlinson,Female,EEE,6.78,WendellTomlinson@hotmail.com,9986975983
619,Laura White,Female,Civil,8.67,LauraWhite@rediffmail.com,9986690376
620,Karen Nunes,Female,EEE,6.67,KarenNunes@yahoo.co.in,9986576684
621,Jerry Estimable,Male,Mechanical,7.21,JerryEstimable@hotmail.com,9986292454
622,Samuel Smith,Male,Mechanical,5.68,SamuelSmith@gmail.com,9986981164
623,Cami Romero,Male,Mechanical,8.45,CamiRomero@hotmail.com,9986354958
624,Lisa Messenger,Female,CSE,9.73,LisaMessenger@yahoo.co.in,9986892708
625,Willie Etter,Female,EEE,9.0,WillieEtter@hotmail.com,9986982016
626,Holly Frazer,Male,EIE,6.73,HollyFrazer@gmail.com,9986897837
627,Kenneth Seide,Male,Civil,9.09,KennethSeide@yahoo.co.in,9986140680
628,Victor Vazquez,Male,Civil,6.48,VictorVazquez@rediffmail.com,9986331341
